controller_type,controller_name,is_example_controller,controller_module,field_path,parent_field,field_scope,data_type,required,default,allowed_values_or_format,what_it_does,defined_in,source
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,exchanges,,top_level,list,no,"['binance_paper_trade', 'kucoin_paper_trade', 'gate_io_paper_trade']",,List of exchanges/connectors whose prices are periodically logged by the monitoring example.,PriceMonitorControllerConfig,controllers/generic/examples/price_monitor_controller.py:12
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,trading_pair,,top_level,string,no,ETH-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",PriceMonitorControllerConfig,controllers/generic/examples/price_monitor_controller.py:13
generic,examples.price_monitor_controller,yes,controllers/generic/examples/price_monitor_controller.py,log_interval,,top_level,integer,no,60,,Interval in seconds between status/price log messages.,PriceMonitorControllerConfig,controllers/generic/examples/price_monitor_controller.py:14
generic,grid_strike,no,controllers/generic/grid_strike.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
generic,grid_strike,no,controllers/generic/grid_strike.py,controller_name,,top_level,string,no,grid_strike,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,GridStrikeConfig,controllers/generic/grid_strike.py:20
generic,grid_strike,no,controllers/generic/grid_strike.py,controller_type,,top_level,string,no,generic,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",GridStrikeConfig,controllers/generic/grid_strike.py:19
generic,grid_strike,no,controllers/generic/grid_strike.py,total_amount_quote,,top_level,decimal,no,1000,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",GridStrikeConfig,controllers/generic/grid_strike.py:35
generic,grid_strike,no,controllers/generic/grid_strike.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
generic,grid_strike,no,controllers/generic/grid_strike.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
generic,grid_strike,no,controllers/generic/grid_strike.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
generic,grid_strike,no,controllers/generic/grid_strike.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
generic,grid_strike,no,controllers/generic/grid_strike.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
generic,grid_strike,no,controllers/generic/grid_strike.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
generic,grid_strike,no,controllers/generic/grid_strike.py,leverage,,top_level,integer,no,20,,Leverage applied when the connector supports perpetual or margin trading.,GridStrikeConfig,controllers/generic/grid_strike.py:23
generic,grid_strike,no,controllers/generic/grid_strike.py,position_mode,,top_level,"enum string (HEDGE, ONEWAY)",no,HEDGE,"HEDGE, ONEWAY",Perpetual position mode. Typical values are `HEDGE` and `ONEWAY`.,GridStrikeConfig,controllers/generic/grid_strike.py:24
generic,grid_strike,no,controllers/generic/grid_strike.py,connector_name,,top_level,string,no,okx,,Exchange/connector name that the controller uses for trading or market data.,GridStrikeConfig,controllers/generic/grid_strike.py:27
generic,grid_strike,no,controllers/generic/grid_strike.py,trading_pair,,top_level,string,no,WLD-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",GridStrikeConfig,controllers/generic/grid_strike.py:28
generic,grid_strike,no,controllers/generic/grid_strike.py,side,,top_level,"enum string (BUY, SELL)",no,BUY,"BUY, SELL","Grid direction to open when the price is inside bounds (`BUY` for long/bid-side grid, `SELL` for short/ask-side grid).",GridStrikeConfig,controllers/generic/grid_strike.py:29
generic,grid_strike,no,controllers/generic/grid_strike.py,start_price,,top_level,decimal,no,0.38,,Lower boundary of the single grid that GridStrike will place once price is inside range.,GridStrikeConfig,controllers/generic/grid_strike.py:30
generic,grid_strike,no,controllers/generic/grid_strike.py,end_price,,top_level,decimal,no,0.75,,Upper boundary of the single grid that GridStrike will place once price is inside range.,GridStrikeConfig,controllers/generic/grid_strike.py:31
generic,grid_strike,no,controllers/generic/grid_strike.py,limit_price,,top_level,decimal,no,0.35,,Protective limit price associated with the GridStrike grid.,GridStrikeConfig,controllers/generic/grid_strike.py:32
generic,grid_strike,no,controllers/generic/grid_strike.py,min_spread_between_orders,,top_level,decimal or null,no,0.001,,Minimum spacing between neighboring grid/order levels.,GridStrikeConfig,controllers/generic/grid_strike.py:36
generic,grid_strike,no,controllers/generic/grid_strike.py,min_order_amount_quote,,top_level,decimal or null,no,5,,Minimum quote-currency notional that a single order/grid level is allowed to use.,GridStrikeConfig,controllers/generic/grid_strike.py:37
generic,grid_strike,no,controllers/generic/grid_strike.py,max_open_orders,,top_level,integer,no,2,,Maximum number of simultaneous open orders/grid levels the controller allows.,GridStrikeConfig,controllers/generic/grid_strike.py:40
